Date,Symbol,Open,High,Low,Close,Volume
2019-01-26 05-PM,ETHUSD,115.6,115.73,115.41,115.65,147999.54
2019-01-26 04-PM,ETHUSD,115.29,115.62,115.1,115.6,266426.19
2019-01-26 03-PM,ETHUSD,115.9,115.97,115.16,115.29,399145.8
2019-01-26 02-PM,ETHUSD,116.13,116.13,115.81,115.9,101635.47
2019-01-26 01-PM,ETHUSD,115.96,116.3,115.91,116.13,196475.87
2019-01-26 12-PM,ETHUSD,116.16,116.22,115.86,115.96,89942.56
2019-01-26 11-AM,ETHUSD,116.28,116.3,116.14,116.16,16096.79
2019-01-26 10-AM,ETHUSD,116.34,116.58,116.16,116.28,42919.07
2019-01-26 09-AM,ETHUSD,116.49,116.49,116.26,116.34,67930.14
2019-01-26 08-AM,ETHUSD,116.87,116.98,116.41,116.49,177686.89
2019-01-26 07-AM,ETHUSD,115.96,117.47,115.87,116.87,767621.25
2019-01-26 06-AM,ETHUSD,115.53,116.33,115.52,115.96,384650.61
2019-01-26 05-AM,ETHUSD,115.41,115.53,115.37,115.53,104531.95
2019-01-26 04-AM,ETHUSD,115.59,115.62,115.15,115.41,192974.23
2019-01-26 03-AM,ETHUSD,115.4,115.77,115.16,115.59,266161.12
2019-01-26 02-AM,ETHUSD,115.07,115.4,114.83,115.4,128834.52
2019-01-26 01-AM,ETHUSD,114.91,115.09,114.79,115.07,147573.08
2019-01-26 12-AM,ETHUSD,114.95,115.13,114.78,114.91,330544.54
2019-01-25 11-PM,ETHUSD,115.21,115.21,114.86,114.95,139304.65
2019-01-25 10-PM,ETHUSD,115.02,115.3,115.01,115.21,203517.45
2019-01-25 09-PM,ETHUSD,114.85,115.22,114.76,115.02,299138.94
2019-01-25 08-PM,ETHUSD,114.75,114.93,114.53,114.85,423662.85
2019-01-25 07-PM,ETHUSD,114.79,114.91,114.29,114.75,342896.78
2019-01-25 06-PM,ETHUSD,115.23,115.23,114.6,114.79,422880.28
2019-01-25 05-PM,ETHUSD,115.05,115.34,114.98,115.23,273370.54
2019-01-25 04-PM,ETHUSD,115.55,115.65,114.93,115.05,345029.62
2019-01-25 03-PM,ETHUSD,115.45,115.82,115.4,115.55,356959.95
2019-01-25 02-PM,ETHUSD,115.19,115.49,115.04,115.45,343137.93
2019-01-25 01-PM,ETHUSD,115.52,115.59,114.89,115.19,337624.52
2019-01-25 12-PM,ETHUSD,115.4,116.73,114.79,115.52,1234267.22
2019-01-25 11-AM,ETHUSD,115.05,117.09,114.8,115.4,1603784.37
2019-01-25 10-AM,ETHUSD,115.42,115.42,114.49,115.05,126037.91
2019-01-25 09-AM,ETHUSD,115.2,115.59,114.96,115.42,86812.88
2019-01-25 08-AM,ETHUSD,115.7,115.71,114.04,115.2,497727.71
2019-01-25 07-AM,ETHUSD,116.11,116.11,115.7,115.7,329749.0
2019-01-25 06-AM,ETHUSD,116.15,116.33,116.04,116.11,120352.49
2019-01-25 05-AM,ETHUSD,116.51,116.51,115.94,116.15,166825.01
2019-01-25 04-AM,ETHUSD,116.33,116.51,116.25,116.51,198092.97
2019-01-25 03-AM,ETHUSD,116.3,116.55,116.1,116.33,313768.38
2019-01-25 02-AM,ETHUSD,116.42,116.63,116.15,116.3,226720.83
2019-01-25 01-AM,ETHUSD,116.46,116.55,116.16,116.42,216225.55
2019-01-25 12-AM,ETHUSD,116.4,116.5,116.3,116.46,144093.77
2019-01-24 11-PM,ETHUSD,116.16,116.4,116.04,116.4,343270.54
2019-01-24 10-PM,ETHUSD,116.57,116.96,116.15,116.16,396570.79
2019-01-24 09-PM,ETHUSD,116.49,116.57,116.31,116.57,160634.38
2019-01-24 08-PM,ETHUSD,116.64,117.11,116.24,116.49,642787.13
2019-01-24 07-PM,ETHUSD,115.56,116.99,115.55,116.64,784126.48
2019-01-24 06-PM,ETHUSD,115.35,115.65,115.3,115.56,251470.43
2019-01-24 05-PM,ETHUSD,115.65,115.65,115.15,115.35,168553.06
2019-01-24 04-PM,ETHUSD,115.8,115.84,115.4,115.65,147533.55
2019-01-24 03-PM,ETHUSD,116.06,116.13,115.41,115.8,206529.23
2019-01-24 02-PM,ETHUSD,116.1,116.32,115.95,116.06,146050.11
2019-01-24 01-PM,ETHUSD,116.2,116.8,116.03,116.1,151269.99
2019-01-24 12-PM,ETHUSD,115.83,116.34,115.48,116.2,219871.79
2019-01-24 11-AM,ETHUSD,114.74,116.34,113.62,115.83,655107.29
2019-01-24 10-AM,ETHUSD,115.3,115.35,114.6,114.74,613347.54
2019-01-24 09-AM,ETHUSD,115.57,115.57,115.08,115.3,42855.16
2019-01-24 08-AM,ETHUSD,115.89,115.89,115.35,115.57,123821.04
2019-01-24 07-AM,ETHUSD,115.29,116.08,115.17,115.89,98147.88
2019-01-24 06-AM,ETHUSD,115.17,115.49,115.16,115.29,127350.33
2019-01-24 05-AM,ETHUSD,115.43,115.49,115.01,115.17,132448.47
2019-01-24 04-AM,ETHUSD,115.13,115.49,115.11,115.43,159920.4
2019-01-24 03-AM,ETHUSD,115.54,115.76,114.87,115.13,384986.35
2019-01-24 02-AM,ETHUSD,115.9,115.92,115.03,115.54,302590.6
2019-01-24 01-AM,ETHUSD,116.6,116.6,115.72,115.9,255851.39
2019-01-24 12-AM,ETHUSD,116.55,116.62,116.32,116.6,218964.75
2019-01-23 11-PM,ETHUSD,116.42,116.64,116.15,116.55,131086.66
2019-01-23 10-PM,ETHUSD,116.25,116.64,116.14,116.42,234774.38
2019-01-23 09-PM,ETHUSD,115.66,116.25,115.4,116.25,317625.66
2019-01-23 08-PM,ETHUSD,115.73,116.36,115.02,115.66,786632.71
2019-01-23 07-PM,ETHUSD,117.42,117.42,115.6,115.73,576539.59
2019-01-23 06-PM,ETHUSD,117.2,117.42,116.99,117.42,315981.09
2019-01-23 05-PM,ETHUSD,117.38,117.46,117.03,117.2,267745.02
2019-01-23 04-PM,ETHUSD,116.26,117.38,116.26,117.38,330023.14
2019-01-23 03-PM,ETHUSD,117.5,117.63,116.2,116.26,512757.53
2019-01-23 02-PM,ETHUSD,118.47,118.9,116.5,117.5,874497.2
2019-01-23 01-PM,ETHUSD,117.69,118.54,117.62,118.47,283951.06
2019-01-23 12-PM,ETHUSD,117.9,117.95,117.58,117.69,78590.29
2019-01-23 11-AM,ETHUSD,117.44,117.96,117.44,117.9,115563.39
2019-01-23 10-AM,ETHUSD,117.29,117.69,117.05,117.44,225233.92
2019-01-23 09-AM,ETHUSD,117.78,117.92,117.29,117.29,69757.9
2019-01-23 08-AM,ETHUSD,117.75,117.86,117.01,117.78,248030.74
2019-01-23 07-AM,ETHUSD,118.32,118.33,117.69,117.75,302557.66
2019-01-23 06-AM,ETHUSD,118.23,118.59,118.23,118.32,156161.8
2019-01-23 05-AM,ETHUSD,118.39,118.39,118.12,118.23,96475.57
2019-01-23 04-AM,ETHUSD,118.5,118.51,117.76,118.39,273788.78
2019-01-23 03-AM,ETHUSD,118.69,118.8,118.22,118.5,172351.03
2019-01-23 02-AM,ETHUSD,118.34,118.7,118.33,118.69,351012.31
2019-01-23 01-AM,ETHUSD,118.33,118.38,118.23,118.34,122270.16
2019-01-23 12-AM,ETHUSD,118.1,118.48,118.02,118.33,193539.13
2019-01-22 11-PM,ETHUSD,118.19,118.22,117.69,118.1,151129.96
2019-01-22 10-PM,ETHUSD,117.65,118.33,117.65,118.19,409471.59
2019-01-22 09-PM,ETHUSD,118.41,118.65,117.65,117.65,527578.42
2019-01-22 08-PM,ETHUSD,118.22,118.89,118.21,118.41,325562.25
2019-01-22 07-PM,ETHUSD,118.44,119.41,118.2,118.22,1060258.44
2019-01-22 06-PM,ETHUSD,118.53,118.55,118.04,118.44,455925.46
2019-01-22 05-PM,ETHUSD,118.13,118.7,117.73,118.53,339025.9
2019-01-22 04-PM,ETHUSD,118.2,118.77,117.53,118.13,296296.32
2019-01-22 03-PM,ETHUSD,117.89,118.97,117.5,118.2,425757.47
2019-01-22 02-PM,ETHUSD,116.42,118.57,116.23,117.89,1236161.91
2019-01-22 01-PM,ETHUSD,116.55,116.93,115.95,116.42,634206.76
2019-01-22 12-PM,ETHUSD,114.99,117.43,114.3,116.55,1455584.57
2019-01-22 11-AM,ETHUSD,115.66,115.95,110.86,114.99,1937868.14
2019-01-22 10-AM,ETHUSD,115.61,116.31,115.01,115.66,429348.56
2019-01-22 09-AM,ETHUSD,116.3,116.3,115.61,115.61,129914.51
2019-01-22 08-AM,ETHUSD,115.68,116.39,115.57,116.3,99311.82
2019-01-22 07-AM,ETHUSD,115.63,115.82,115.3,115.68,140762.91
2019-01-22 06-AM,ETHUSD,116.36,116.36,115.16,115.63,295975.52
2019-01-22 05-AM,ETHUSD,116.46,116.57,116.26,116.36,168010.62
2019-01-22 04-AM,ETHUSD,116.38,116.65,116.1,116.46,214505.9
2019-01-22 03-AM,ETHUSD,116.61,116.89,116.21,116.38,455213.64
2019-01-22 02-AM,ETHUSD,116.88,117.4,116.6,116.61,646487.54
2019-01-22 01-AM,ETHUSD,116.35,117.48,116.33,116.88,774418.91
2019-01-22 12-AM,ETHUSD,115.86,116.45,115.68,116.35,492140.51
2019-01-21 11-PM,ETHUSD,115.67,116.08,115.67,115.86,319126.18
2019-01-21 10-PM,ETHUSD,114.96,115.67,114.8,115.67,1132703.06
2019-01-21 09-PM,ETHUSD,116.42,116.47,114.9,114.96,415599.08
2019-01-21 08-PM,ETHUSD,116.51,116.51,116.31,116.42,118042.93
2019-01-21 07-PM,ETHUSD,116.62,116.9,116.5,116.51,130934.98
2019-01-21 06-PM,ETHUSD,116.86,116.87,116.19,116.62,220841.73
2019-01-21 05-PM,ETHUSD,116.92,116.95,116.63,116.86,167350.2
2019-01-21 04-PM,ETHUSD,116.55,117.0,116.49,116.92,172848.16
2019-01-21 03-PM,ETHUSD,116.27,116.7,115.98,116.55,306903.75
2019-01-21 02-PM,ETHUSD,116.98,117.13,116.01,116.27,627216.27
2019-01-21 01-PM,ETHUSD,116.78,118.02,116.77,116.98,388821.06
2019-01-21 12-PM,ETHUSD,117.7,117.7,116.61,116.78,150295.85
2019-01-21 11-AM,ETHUSD,116.6,117.91,116.6,117.7,266745.83
2019-01-21 10-AM,ETHUSD,116.82,116.95,116.28,116.6,178863.54
2019-01-21 09-AM,ETHUSD,115.81,117.87,115.74,116.82,930498.96
2019-01-21 08-AM,ETHUSD,116.0,116.17,115.52,115.81,94800.28
2019-01-21 07-AM,ETHUSD,116.11,116.46,115.65,116.0,213111.31
2019-01-21 06-AM,ETHUSD,115.4,116.42,115.4,116.11,542228.5
2019-01-21 05-AM,ETHUSD,115.03,115.4,114.9,115.4,217471.39
2019-01-21 04-AM,ETHUSD,116.82,116.83,113.68,115.03,1459875.66
2019-01-21 03-AM,ETHUSD,117.2,117.2,116.63,116.82,274863.18
2019-01-21 02-AM,ETHUSD,117.2,117.38,117.14,117.2,238689.24
2019-01-21 01-AM,ETHUSD,117.43,117.43,116.93,117.2,496257.59
2019-01-21 12-AM,ETHUSD,117.43,117.8,117.4,117.43,189548.72
2019-01-20 11-PM,ETHUSD,117.72,117.72,117.37,117.43,143726.35
2019-01-20 10-PM,ETHUSD,117.69,117.9,117.56,117.72,252763.39
2019-01-20 09-PM,ETHUSD,117.78,117.97,117.48,117.69,220077.48
2019-01-20 08-PM,ETHUSD,116.89,117.86,116.88,117.78,436355.06
2019-01-20 07-PM,ETHUSD,116.83,117.11,116.57,116.89,292011.45
2019-01-20 06-PM,ETHUSD,117.16,117.33,116.57,116.83,421898.65
2019-01-20 05-PM,ETHUSD,117.22,117.43,116.02,117.16,520607.78
2019-01-20 04-PM,ETHUSD,117.0,117.44,115.7,117.22,982677.62
2019-01-20 03-PM,ETHUSD,117.85,117.95,116.55,117.0,548988.95
2019-01-20 02-PM,ETHUSD,118.02,118.1,117.53,117.85,425100.19
2019-01-20 01-PM,ETHUSD,117.51,118.17,117.44,118.02,453567.47
2019-01-20 12-PM,ETHUSD,119.36,119.41,116.0,117.51,1745299.08
2019-01-20 11-AM,ETHUSD,122.85,122.96,118.65,119.36,1626902.24
2019-01-20 10-AM,ETHUSD,122.88,123.0,122.7,122.85,37752.92
2019-01-20 09-AM,ETHUSD,122.98,123.7,122.7,122.88,442835.1
2019-01-20 08-AM,ETHUSD,122.87,122.99,122.55,122.98,57804.07
2019-01-20 07-AM,ETHUSD,122.68,122.9,122.67,122.87,58280.53
2019-01-20 06-AM,ETHUSD,123.21,123.21,122.64,122.68,370860.64
2019-01-20 05-AM,ETHUSD,123.51,123.51,123.14,123.21,154123.62
2019-01-20 04-AM,ETHUSD,123.18,123.7,123.18,123.51,159946.09
2019-01-20 03-AM,ETHUSD,123.13,123.32,123.09,123.18,164224.84
2019-01-20 02-AM,ETHUSD,123.21,123.25,123.03,123.13,111467.01
2019-01-20 01-AM,ETHUSD,123.39,123.53,123.17,123.21,418913.01
2019-01-20 12-AM,ETHUSD,123.17,123.39,122.55,123.39,361507.76
2019-01-19 11-PM,ETHUSD,123.9,123.9,123.17,123.17,205329.95
2019-01-19 10-PM,ETHUSD,123.95,124.0,123.7,123.9,204846.31
2019-01-19 09-PM,ETHUSD,123.85,124.02,123.71,123.95,167772.44
2019-01-19 08-PM,ETHUSD,124.02,124.22,123.5,123.85,387296.0
2019-01-19 07-PM,ETHUSD,123.8,124.25,123.47,124.02,433014.02
2019-01-19 06-PM,ETHUSD,124.64,124.7,122.71,123.8,802959.93
2019-01-19 05-PM,ETHUSD,124.6,124.82,124.5,124.64,262028.82
2019-01-19 04-PM,ETHUSD,124.44,124.75,124.33,124.6,504953.36
2019-01-19 03-PM,ETHUSD,124.29,124.52,124.21,124.44,372490.88
2019-01-19 02-PM,ETHUSD,124.34,124.55,124.24,124.29,374443.5
2019-01-19 01-PM,ETHUSD,124.53,124.53,124.16,124.34,317358.83
2019-01-19 12-PM,ETHUSD,124.4,124.69,124.24,124.53,320159.22
2019-01-19 11-AM,ETHUSD,124.89,125.31,124.04,124.4,594733.16
2019-01-19 10-AM,ETHUSD,120.7,126.3,120.69,124.89,3693857.99
2019-01-19 09-AM,ETHUSD,120.62,120.7,120.5,120.7,20744.75
2019-01-19 08-AM,ETHUSD,120.27,120.63,120.27,120.62,55869.58
2019-01-19 07-AM,ETHUSD,120.25,120.38,120.2,120.27,40481.83
2019-01-19 06-AM,ETHUSD,120.5,120.51,120.22,120.25,62005.87
2019-01-19 05-AM,ETHUSD,120.52,120.88,120.29,120.5,180969.37
2019-01-19 04-AM,ETHUSD,120.31,120.7,120.28,120.52,165253.12
2019-01-19 03-AM,ETHUSD,120.5,120.57,120.16,120.31,145117.04
2019-01-19 02-AM,ETHUSD,120.36,120.68,120.06,120.5,306429.22
2019-01-19 01-AM,ETHUSD,119.73,120.36,119.63,120.36,281266.11
2019-01-19 12-AM,ETHUSD,119.53,120.99,119.53,119.73,615018.06
2019-01-18 11-PM,ETHUSD,119.27,119.6,119.23,119.53,235263.86
2019-01-18 10-PM,ETHUSD,119.53,120.1,119.19,119.27,428566.78
2019-01-18 09-PM,ETHUSD,119.64,119.93,119.48,119.53,222988.6
2019-01-18 08-PM,ETHUSD,119.4,119.85,119.21,119.64,293204.09
2019-01-18 07-PM,ETHUSD,119.4,119.49,118.37,119.4,336163.22
2019-01-18 06-PM,ETHUSD,118.92,119.88,118.86,119.4,484005.44
2019-01-18 05-PM,ETHUSD,120.3,120.44,118.18,118.92,696683.49
2019-01-18 04-PM,ETHUSD,121.41,121.41,120.16,120.3,302114.57
2019-01-18 03-PM,ETHUSD,120.09,121.72,120.07,121.41,463905.51
2019-01-18 02-PM,ETHUSD,120.51,120.51,119.9,120.09,241560.54
2019-01-18 01-PM,ETHUSD,120.4,120.69,120.17,120.51,264746.39
2019-01-18 12-PM,ETHUSD,120.78,120.78,119.0,120.4,744929.22
2019-01-18 11-AM,ETHUSD,120.43,120.95,120.18,120.78,204320.45
2019-01-18 10-AM,ETHUSD,121.84,122.02,120.21,120.43,461967.02
2019-01-18 09-AM,ETHUSD,121.7,122.5,121.7,121.84,308182.95
2019-01-18 08-AM,ETHUSD,121.89,121.92,121.7,121.7,297695.72
2019-01-18 07-AM,ETHUSD,121.84,121.89,121.37,121.89,88874.76
2019-01-18 06-AM,ETHUSD,121.11,121.89,121.1,121.84,136806.18
2019-01-18 05-AM,ETHUSD,121.2,121.43,120.94,121.11,158279.11
2019-01-18 04-AM,ETHUSD,121.83,121.94,120.82,121.2,369379.74
2019-01-18 03-AM,ETHUSD,122.05,122.17,121.68,121.83,144057.65
2019-01-18 02-AM,ETHUSD,121.97,122.37,121.95,122.05,173400.38
2019-01-18 01-AM,ETHUSD,121.98,122.56,121.85,121.97,274636.49
2019-01-18 12-AM,ETHUSD,122.55,122.88,121.76,121.98,509328.83
2019-01-17 11-PM,ETHUSD,121.96,123.33,121.87,122.55,767906.16
2019-01-17 10-PM,ETHUSD,121.7,122.23,121.4,121.96,308112.57
2019-01-17 09-PM,ETHUSD,121.77,122.93,121.6,121.7,465592.86
2019-01-17 08-PM,ETHUSD,122.09,122.42,121.39,121.77,549916.89
2019-01-17 07-PM,ETHUSD,121.73,122.55,121.73,122.09,335849.62
2019-01-17 06-PM,ETHUSD,121.32,122.77,121.28,121.73,1099699.7
2019-01-17 05-PM,ETHUSD,120.8,121.65,119.8,121.32,630539.66
2019-01-17 04-PM,ETHUSD,120.99,123.83,120.69,120.8,1629273.65
2019-01-17 03-PM,ETHUSD,119.83,121.99,119.52,120.99,1542731.12
2019-01-17 02-PM,ETHUSD,119.6,120.2,118.73,119.83,448970.81
2019-01-17 01-PM,ETHUSD,120.13,120.31,119.52,119.6,192623.38
2019-01-17 12-PM,ETHUSD,120.7,120.75,119.24,120.13,224768.2
2019-01-17 11-AM,ETHUSD,120.69,121.09,120.21,120.7,135701.75
2019-01-17 10-AM,ETHUSD,120.23,121.8,117.12,120.69,1433314.61
2019-01-17 09-AM,ETHUSD,120.84,121.1,120.01,120.23,311092.27
2019-01-17 08-AM,ETHUSD,120.85,120.95,120.34,120.84,607914.77
2019-01-17 07-AM,ETHUSD,120.75,121.03,120.43,120.85,357451.78
2019-01-17 06-AM,ETHUSD,120.49,122.02,120.31,120.75,455217.75
2019-01-17 05-AM,ETHUSD,120.61,120.9,120.06,120.49,262702.4
2019-01-17 04-AM,ETHUSD,120.48,120.92,120.35,120.61,338834.66
2019-01-17 03-AM,ETHUSD,119.81,120.5,119.62,120.48,483855.12
2019-01-17 02-AM,ETHUSD,121.99,122.26,119.5,119.81,738048.4
2019-01-17 01-AM,ETHUSD,121.8,122.33,121.6,121.99,178657.02
2019-01-17 12-AM,ETHUSD,122.12,122.53,121.8,121.8,213636.75
2019-01-16 11-PM,ETHUSD,122.0,123.0,121.88,122.12,714145.24
2019-01-16 10-PM,ETHUSD,122.31,122.5,121.62,122.0,299318.44
2019-01-16 09-PM,ETHUSD,121.32,122.76,121.15,122.31,516562.71
2019-01-16 08-PM,ETHUSD,121.72,121.99,120.62,121.32,674227.79
2019-01-16 07-PM,ETHUSD,122.0,122.62,120.29,121.72,526298.62
2019-01-16 06-PM,ETHUSD,122.13,124.78,121.18,122.0,1247395.17
2019-01-16 05-PM,ETHUSD,121.44,122.73,121.44,122.13,526789.13
2019-01-16 04-PM,ETHUSD,121.97,122.22,119.42,121.44,1054304.75
2019-01-16 03-PM,ETHUSD,122.94,123.77,120.46,121.97,1219810.49
2019-01-16 02-PM,ETHUSD,122.23,123.5,121.62,122.94,649639.55
2019-01-16 01-PM,ETHUSD,124.91,125.5,121.27,122.23,1715403.77
2019-01-16 12-PM,ETHUSD,122.5,127.6,122.5,124.91,2108919.43
2019-01-16 11-AM,ETHUSD,122.59,123.0,122.39,122.5,136504.21
2019-01-16 10-AM,ETHUSD,122.27,123.06,122.25,122.59,133359.86
2019-01-16 09-AM,ETHUSD,122.54,123.53,122.2,122.27,514192.23
2019-01-16 08-AM,ETHUSD,120.19,123.93,120.02,122.54,1361087.32
2019-01-16 07-AM,ETHUSD,120.61,120.82,120.0,120.19,255026.12
2019-01-16 06-AM,ETHUSD,121.05,121.28,120.21,120.61,329671.64
2019-01-16 05-AM,ETHUSD,120.32,121.54,120.32,121.05,542945.83
2019-01-16 04-AM,ETHUSD,120.47,121.12,120.18,120.32,620893.34
2019-01-16 03-AM,ETHUSD,119.82,120.53,119.78,120.47,489950.17
2019-01-16 02-AM,ETHUSD,120.32,120.32,119.0,119.82,750864.42
2019-01-16 01-AM,ETHUSD,120.16,120.46,119.83,120.32,423743.26
2019-01-16 12-AM,ETHUSD,120.06,120.47,119.6,120.16,607994.59
2019-01-15 11-PM,ETHUSD,118.85,121.66,118.8,120.06,1651085.23
2019-01-15 10-PM,ETHUSD,117.95,119.2,117.82,118.85,843563.9
2019-01-15 09-PM,ETHUSD,118.7,119.56,117.77,117.95,2241871.36
2019-01-15 08-PM,ETHUSD,125.84,125.93,116.91,118.7,6008771.46
2019-01-15 07-PM,ETHUSD,126.4,126.4,124.98,125.84,642654.87
2019-01-15 06-PM,ETHUSD,126.53,126.69,125.85,126.4,521305.42
2019-01-15 05-PM,ETHUSD,126.31,126.7,125.7,126.53,554478.31
2019-01-15 04-PM,ETHUSD,126.21,127.67,125.0,126.31,1138408.6
2019-01-15 03-PM,ETHUSD,128.99,130.61,124.7,126.21,2473827.4
2019-01-15 02-PM,ETHUSD,129.38,129.38,128.3,128.99,478447.69
2019-01-15 01-PM,ETHUSD,126.61,129.75,126.43,129.38,1092735.01
2019-01-15 12-PM,ETHUSD,126.6,127.36,126.25,126.61,363655.09
2019-01-15 11-AM,ETHUSD,126.55,126.71,126.29,126.6,88009.3
2019-01-15 10-AM,ETHUSD,125.72,126.55,125.65,126.55,285932.24
2019-01-15 09-AM,ETHUSD,128.41,128.46,125.25,125.72,1247987.35
2019-01-15 08-AM,ETHUSD,128.43,128.84,128.35,128.41,195961.52
2019-01-15 07-AM,ETHUSD,127.99,128.63,127.93,128.43,289811.31
2019-01-15 06-AM,ETHUSD,128.16,128.2,127.91,127.99,238346.56
2019-01-15 05-AM,ETHUSD,128.52,128.84,128.02,128.16,207872.18
2019-01-15 04-AM,ETHUSD,128.2,128.58,127.82,128.52,325132.75
2019-01-15 03-AM,ETHUSD,128.59,129.28,128.03,128.2,669873.89
2019-01-15 02-AM,ETHUSD,129.01,129.01,128.34,128.59,551857.5
2019-01-15 01-AM,ETHUSD,129.18,129.57,128.97,129.01,735917.75
2019-01-15 12-AM,ETHUSD,128.37,129.96,128.32,129.18,748786.28
2019-01-14 11-PM,ETHUSD,128.4,129.09,127.57,128.37,774824.46
2019-01-14 10-PM,ETHUSD,128.11,128.74,127.82,128.4,601612.21
2019-01-14 09-PM,ETHUSD,127.78,128.11,126.17,128.11,1053581.89
2019-01-14 08-PM,ETHUSD,129.05,130.08,127.61,127.78,1261349.58
2019-01-14 07-PM,ETHUSD,129.45,129.71,129.0,129.05,582496.9
2019-01-14 06-PM,ETHUSD,128.87,131.24,128.61,129.45,2627547.57
2019-01-14 05-PM,ETHUSD,128.4,129.62,128.03,128.87,1338651.44
2019-01-14 04-PM,ETHUSD,128.75,131.7,127.48,128.4,4585197.49
2019-01-14 03-PM,ETHUSD,116.85,129.45,116.83,128.75,5737698.0
2019-01-14 02-PM,ETHUSD,116.87,116.97,116.44,116.85,326340.92
2019-01-14 01-PM,ETHUSD,116.92,117.5,116.86,116.87,284623.91
2019-01-14 12-PM,ETHUSD,116.41,117.06,116.25,116.92,237971.55
2019-01-14 11-AM,ETHUSD,116.73,117.0,116.09,116.41,215611.38
2019-01-14 10-AM,ETHUSD,116.69,117.52,116.18,116.73,251921.73
2019-01-14 09-AM,ETHUSD,117.0,117.17,116.4,116.69,215042.94
2019-01-14 08-AM,ETHUSD,117.14,117.55,116.86,117.0,146525.89
2019-01-14 07-AM,ETHUSD,117.4,118.3,117.12,117.14,448578.27
2019-01-14 06-AM,ETHUSD,117.0,117.4,117.0,117.4,170532.01
2019-01-14 05-AM,ETHUSD,117.35,117.51,116.87,117.0,370123.07
2019-01-14 04-AM,ETHUSD,117.18,117.36,116.86,117.35,316708.89
2019-01-14 03-AM,ETHUSD,116.95,117.25,116.84,117.18,423136.71
2019-01-14 02-AM,ETHUSD,117.17,117.2,116.68,116.95,412275.2
2019-01-14 01-AM,ETHUSD,116.2,117.83,116.19,117.17,1727654.91
2019-01-14 12-AM,ETHUSD,115.55,116.22,115.34,116.2,269138.62
2019-01-13 11-PM,ETHUSD,115.42,115.57,114.83,115.55,565820.37
2019-01-13 10-PM,ETHUSD,115.48,115.69,114.97,115.42,353376.15
2019-01-13 09-PM,ETHUSD,114.35,116.0,114.08,115.48,871544.66
2019-01-13 08-PM,ETHUSD,114.34,115.0,114.25,114.35,804026.61
2019-01-13 07-PM,ETHUSD,114.82,115.0,113.5,114.34,934540.25
2019-01-13 06-PM,ETHUSD,116.05,116.38,113.7,114.82,1079785.17
2019-01-13 05-PM,ETHUSD,115.8,116.49,115.07,116.05,1866503.03
2019-01-13 04-PM,ETHUSD,123.49,123.52,115.71,115.8,4925826.17
2019-01-13 03-PM,ETHUSD,123.81,123.84,123.39,123.49,174482.05
2019-01-13 02-PM,ETHUSD,124.27,124.29,123.66,123.81,112169.66
2019-01-13 01-PM,ETHUSD,123.87,124.61,123.85,124.27,106737.25
2019-01-13 12-PM,ETHUSD,123.81,125.21,122.92,123.87,697665.26
2019-01-13 11-AM,ETHUSD,124.12,124.18,123.73,123.81,118324.37
2019-01-13 10-AM,ETHUSD,124.09,124.28,124.01,124.12,40719.37
2019-01-13 09-AM,ETHUSD,123.96,124.4,123.82,124.09,179906.19
2019-01-13 08-AM,ETHUSD,124.39,124.66,123.92,123.96,132710.46
2019-01-13 07-AM,ETHUSD,124.09,124.39,123.99,124.39,92225.86
2019-01-13 06-AM,ETHUSD,123.93,124.19,123.68,124.09,164283.26
2019-01-13 05-AM,ETHUSD,124.21,124.38,123.68,123.93,217469.33
2019-01-13 04-AM,ETHUSD,124.48,124.77,124.21,124.21,224071.19
2019-01-13 03-AM,ETHUSD,124.25,124.6,123.68,124.48,226525.83
2019-01-13 02-AM,ETHUSD,123.52,124.36,123.51,124.25,256444.7
2019-01-13 01-AM,ETHUSD,123.85,124.11,123.2,123.52,854731.96
2019-01-13 12-AM,ETHUSD,124.59,124.7,123.85,123.85,273767.35
2019-01-12 11-PM,ETHUSD,124.31,124.69,123.43,124.59,476745.93
2019-01-12 10-PM,ETHUSD,124.93,126.45,123.4,124.31,1064110.6
2019-01-12 09-PM,ETHUSD,125.0,125.61,124.71,124.93,532122.59
2019-01-12 08-PM,ETHUSD,125.3,125.55,124.43,125.0,318432.55
2019-01-12 07-PM,ETHUSD,125.29,125.46,125.13,125.3,143458.58
2019-01-12 06-PM,ETHUSD,125.4,125.55,125.22,125.29,207972.44
2019-01-12 05-PM,ETHUSD,124.99,125.78,124.51,125.4,694875.5
2019-01-12 04-PM,ETHUSD,125.99,126.15,124.49,124.99,1525277.45
2019-01-12 03-PM,ETHUSD,126.31,126.32,125.45,125.99,246901.3
2019-01-12 02-PM,ETHUSD,125.93,126.35,125.79,126.31,178313.61
2019-01-12 01-PM,ETHUSD,126.03,126.03,125.22,125.93,120909.92
2019-01-12 12-PM,ETHUSD,125.58,127.0,124.0,126.03,684953.04
2019-01-12 11-AM,ETHUSD,125.78,126.04,125.5,125.58,138094.28
2019-01-12 10-AM,ETHUSD,125.62,126.49,125.48,125.78,253081.36
2019-01-12 09-AM,ETHUSD,125.16,125.71,124.71,125.62,167133.38
2019-01-12 08-AM,ETHUSD,125.96,125.96,125.0,125.16,115631.1
2019-01-12 07-AM,ETHUSD,125.44,125.96,125.43,125.96,311875.03
2019-01-12 06-AM,ETHUSD,126.66,126.74,125.0,125.44,1017558.76
